,latitude,longitude
369197,55.202732,11.501642
286026,55.722846999999994,12.579664
136340,55.685843999999996,12.465191
77061,56.34249499999999,9.793625
479919,55.197480000000006,9.601935000000001
265989,57.114940000000004,8.624106
59675,55.644974,12.069946
149981,55.622119999999995,12.369845
44053,56.12798299999999,9.148446
162683,57.47178,10.204084
307672,55.887,8.164466000000001
180737,56.325844,8.150451
324958,56.165780000000005,10.225824000000001
440076,55.396343,11.335
246972,55.69602,12.543932
386039,55.619102000000005,8.331342
35176,55.896145,12.529206
497099,55.65906999999999,12.568976
441524,56.279675,9.666998
40950,55.39858,10.381397999999999
140972,55.575356000000006,12.280109
240497,55.663685,12.535591
327014,55.67555,12.352324000000001
368129,55.840019999999996,8.288566000000001
173615,55.434909999999995,12.156447
402850,55.64089,12.461972
178632,55.378333999999995,9.441028999999999
303859,55.771816,12.052733
41739,55.270495999999994,9.915597
22227,55.675034,12.376887
463947,56.467022,9.453608000000001
11699,55.640980000000006,12.021222
360277,55.91641,12.297999
241814,55.5428,9.71233
280711,56.726013,10.309275999999999
23302,55.766827,11.815571
238307,55.853153000000006,12.340133
400468,55.734669999999994,8.224072
347532,55.81289,12.469727
431562,55.63436,12.0692215
445291,55.93501,11.618297
394175,55.873837,9.827217999999998
488831,55.224754000000004,11.729448
305747,55.75298299999999,11.340063
401226,55.132954000000005,11.848459
481838,57.061073,9.593649000000001
455760,55.41169,10.316541
97512,55.442009999999996,11.558342
406032,56.1371,9.602828
180263,55.659016,12.569484
44683,56.238372999999996,10.197316
147475,55.69183,12.578771000000001
91020,55.707443000000005,12.581731
459399,55.22535,11.762182000000001
199974,55.42236,11.200722
89811,55.683453,12.420969
202814,57.055225,9.899335
98405,55.55116700000001,12.021174
245828,57.38717,10.108011
414771,57.057873,9.92265
97261,55.234455000000004,14.742545000000002
287278,55.946135999999996,12.042281
111912,54.640007,11.421319
250476,55.482346,11.890811
437619,56.61415,8.177495
275481,56.671715,9.7970495
472975,56.21516999999999,8.850533500000001
388700,55.40915,9.378950999999999
451817,56.166830000000004,10.162726
284930,54.983566,9.974193
322658,55.69538000000001,12.598007
243432,55.687534,12.513473
227685,55.422153,11.201907
211322,55.648518,8.823649000000001
165824,55.786533,12.387023
18669,57.35768,9.701898
345880,55.5841,12.643047
118851,56.111909999999995,8.121158
395190,57.158978000000005,9.7539425
291598,56.186443000000004,9.603985
103811,55.098087,10.240632000000002
191770,55.56281,9.243412
57135,56.4461,9.282555
269985,55.86694,9.859473
104437,54.71029300000001,11.477532
51481,55.446564,12.1647415
293258,56.64379,9.787761999999999
65938,55.509758,12.13509
66584,56.453175,9.461307000000001
210216,56.755469999999995,10.284172
241429,55.85045600000001,8.372355
327393,57.257313,9.628317
214257,55.957924,11.442613
386418,55.430378000000005,8.378769
227821,55.887130000000006,12.521409
317922,56.12076999999999,10.123242
376604,55.76260799999999,12.45725
145497,55.712047999999996,12.566386
437732,55.4008,10.738872
277275,55.102455000000006,14.695827
479670,55.94256,12.289638499999999
495145,55.789253,12.339611
489764,56.36221,8.69561
470528,55.68070600000001,12.51919
405853,55.904892000000004,11.7187805
114288,55.692772,12.543169
358505,57.252247,9.58681
194076,55.935577,9.843117
452349,55.77893,8.230011
81568,55.95377,9.094371
442314,55.59359,9.77259
246770,56.117764,10.173991000000001
19294,55.786021999999996,12.340679
360109,55.304256,11.5445795
97679,56.110507999999996,10.209104
159721,55.59324,11.977166
297486,55.991375,12.012413
53697,55.44837,10.655205
198461,55.865722999999996,9.858564999999999
203496,56.143882999999995,10.20249
263198,55.625713,12.368379
464460,55.77451,12.586451
45682,55.70636999999999,12.464766000000001
452491,55.735462,12.450505999999999
198024,55.597530000000006,12.340052
308342,55.645103000000006,12.617988
140237,55.570847,12.123105
58479,55.73774,12.523617
489999,54.99519,12.133818
327790,56.346104000000004,8.307657
152940,55.981636,12.417791000000001
147121,55.822936999999996,12.465444
194520,57.049767,10.369264
17254,56.43311,9.949026
477544,55.362797,10.366462
357849,55.375209999999996,11.682162
364948,56.260344999999994,9.861817
41423,55.05751,9.428286
198057,55.65316800000001,12.523301
236687,55.65255,12.295083
49830,56.176186,8.536699
380268,57.005726,8.934783
382644,55.174053,11.65647
389506,55.21249399999999,14.970335
231599,55.201115,10.415438
37252,56.00806800000001,12.060261
415645,56.466415000000005,10.400292
305187,56.07496,12.110455
394333,55.809383,12.503442
422921,57.34970500000001,9.69778
409953,54.705943999999995,11.962263
276216,55.61206,12.361058
110996,55.062940000000005,10.324521
152407,55.75743000000001,9.410798
73365,56.556187,8.32455
486539,54.994556,9.860706
404567,55.229687,10.773710000000001
89097,55.70244,10.00928
266431,55.714484999999996,12.569423
382176,56.14526,10.18693
223324,55.166430000000005,11.674242999999999
195724,56.177986,9.511591000000001
255708,55.704815,9.538295
118192,55.609337,9.7493105
13668,56.3502,10.774225
328972,55.25518,9.501827
254061,55.817055,12.3960285
48208,56.448975,9.447330000000001
438080,55.440940000000005,11.784417999999999
129627,55.14468000000001,14.867441
226961,55.395363,10.344666499999999
411905,55.712353,12.567476
186864,55.982487,8.136795
120688,55.521614,10.569316
230818,55.72006,11.717931
459495,55.67075,12.4962845
478253,56.089962,12.449798
384397,54.80599599999999,11.634492
49111,54.829480000000004,11.849539
451420,55.722033999999994,12.5064945
400031,56.28975,9.143934
156100,55.46508000000001,9.592915
372906,55.619473,9.669217999999999
294822,56.087123999999996,8.243719
231282,55.69109,9.557134
178509,56.63149,9.801135
471286,56.043327000000005,12.103111
11093,55.699738,12.383144
7626,56.257256000000005,8.561764
131757,55.672863,12.497394
250754,56.980488,9.785316
415604,56.1445,10.184742
83249,56.270103000000006,9.666186999999999
447368,55.64553000000001,12.6198845
88512,57.042274,9.023207000000001
64414,55.673424,12.591763
221381,55.305756,11.542591
57272,57.145264000000005,9.365822
379549,56.03569,12.609952999999999
38018,55.67285,12.539769
382808,55.822517000000005,12.573046000000001
222971,55.981280000000005,12.008524000000001
94129,57.34173199999999,10.519392999999999
365330,55.668564,12.390699
337180,56.16274,10.214327
220712,57.035790000000006,9.96751
197020,55.914880000000004,12.290117
92649,55.726128,9.111473
388577,55.38588000000001,10.402353999999999
244807,56.279728000000006,10.691460000000001
232528,55.6567,12.511301
196074,56.137463000000004,8.982296
488790,55.698277000000004,12.537586
483295,55.482178000000005,9.463997
440583,55.046380000000006,10.147753999999999
261880,57.490776000000004,10.490288
215759,55.711628000000005,12.388885
448541,55.280136,12.436598
471549,56.984177,9.852336
12537,55.322136,11.929663
176059,55.325545999999996,11.883577
400868,56.479877,9.988754
285506,55.85669,12.5525465
64548,55.064544999999995,10.620291
245151,55.904033999999996,12.509153
477330,55.71621,12.46113
261305,55.62536,8.475261
240909,55.393919999999994,11.333486
367394,54.930144999999996,10.818138000000001
165808,56.129253000000006,8.115603
10375,55.622240000000005,12.475058
390204,56.148590000000006,10.085288
467430,55.700077,12.580142
309357,55.561519999999994,10.09327
179738,56.76059300000001,10.204312
110427,56.300746999999994,10.211951
397420,56.542823999999996,8.946533
426334,55.39767,9.551094
496415,55.406513000000004,10.354830999999999
229254,55.83181999999999,12.51885
88670,56.15625,10.193199
247399,55.73525600000001,12.570607
250194,56.279343000000004,10.727647
243984,56.14654,10.198373
110573,55.80947,9.647981
267518,55.646515,11.503027000000001
305156,55.653942,12.198773
452660,55.792530000000006,12.532577999999999
209902,55.69157,12.535252999999999
359353,55.926674,12.306109
249377,55.392864,10.403300999999999
312335,55.712790000000005,9.120128
239537,55.652176000000004,12.293199000000001
90504,55.86015,11.528986
14092,55.25544,14.818985000000001
67750,55.170967000000005,11.654208
109053,55.971309999999995,11.360837
89029,55.13403,9.334595
343351,56.135365,9.143116000000001
36023,55.651306000000005,12.54247
105176,55.0095,8.781732
87984,56.54714,9.021382000000001
119391,57.166030000000006,10.132896
346527,55.73451,9.038327
349920,56.224125,10.740079
216151,55.84241,12.053198
297248,55.558006000000006,12.029461999999999
150341,55.648518,12.551819
415254,55.507736,8.934714999999999
123931,56.15224,9.898480000000001
395533,56.35771999999999,8.688181
56279,56.141980000000004,10.001719999999999
302053,56.439119999999996,9.944443
9649,55.662285,12.6067705
240556,55.56919499999999,10.44905
411461,54.8526,10.518794
405193,56.381298,8.588297
220617,55.064809999999994,10.587483
403843,57.006878,10.347786
163675,55.40493000000001,10.338541000000001
422309,55.715103000000006,12.57254
285093,55.612373,10.62371
435048,55.40192,8.455809
285597,55.49936999999999,12.18937
330838,55.138412,8.859212
266097,55.779804000000006,12.492225999999999
375411,55.288017,10.0398245
313190,54.91551,9.723003
269960,54.982418,9.513587
148570,55.980686,11.30465
386166,56.11265600000001,12.256336
91073,55.253788,9.631312
483707,56.075184,8.268791
111609,55.6344,12.449643
389819,55.425506999999996,10.469728
300709,56.57495,9.034655
270645,56.649547999999996,9.980953
63637,55.53885,11.59042
48476,57.28198199999999,10.089417
65622,56.649113,9.347192999999999
416301,55.05700699999999,10.645455
386221,55.99685,11.928263000000001
116194,55.719485999999996,9.611597999999999
453070,55.833603000000004,12.42838
465656,54.806698,11.42912
415788,55.275695999999996,9.070135
288043,55.811108,11.939902
7996,55.342113,10.349072999999999
423586,55.295235,9.498794
193065,55.366512,10.398777
398109,55.41964,10.40345
255374,55.85106999999999,12.434599
27258,56.480804000000006,9.98519
299813,55.502438,9.584328
264142,55.73754,12.417081
138838,55.439933999999994,11.551061
477939,56.637843999999994,9.772476
121274,56.976353,9.85458
61869,54.998127000000004,9.425941
79225,55.25099,9.984511999999999
479621,55.899723,12.057259
388956,55.073574,14.791371
132775,55.653618,12.39237
328066,55.661816,12.607325999999999
149134,55.331463,11.507226
84970,54.895331999999996,9.561073
298255,55.693222,9.549458999999999
488094,56.14239499999999,8.118744
68827,56.768530000000005,9.421892
324681,55.465332,9.126494000000001
80082,56.582024,9.014823
136131,55.42419399999999,10.44575
156819,56.225487,9.741050999999999
31597,55.322025,10.246197
160703,55.71085,9.542662
287292,57.315543999999996,9.673703
404684,56.035630000000005,12.600953
123104,55.247818,10.222448
231757,56.650707,9.968805
369046,55.840897,9.816765
313931,55.741319999999995,12.309766999999999
362513,55.8954,9.760104
72740,55.86532,8.178324
71284,56.135937,10.171724000000001
29425,57.018154,8.948209
23680,55.975273,9.618501
376011,54.66958,11.728548
51707,55.762809999999995,8.923184
443838,56.19761,10.712272
308861,55.82204399999999,10.5342045
312531,55.697146999999994,12.48087
369108,54.915413,9.721499
293941,56.037647,12.450274
26632,55.706203,12.431983
340116,55.7014,12.531095
198398,55.660885,12.519363
230952,55.483245999999994,11.801232
463673,56.546074,8.305042
432226,56.277390000000004,9.667506
249010,55.674595,12.464095
242449,55.709984,12.597709
495068,55.28556999999999,9.341453999999999
150649,55.210274,11.686002
369541,55.64990600000001,11.284105
100197,55.544630000000005,8.134030000000001
254032,57.036404000000005,9.736877999999999
334036,55.649498,12.136654
170382,55.41503,12.142427
436582,57.228092000000004,10.019148
98686,56.705704000000004,9.804860000000001
433328,55.6997,12.552481
432593,55.66705,9.661968
73875,55.21204399999999,14.971754999999998
185433,55.411944999999996,11.785165
9542,55.481117000000005,8.910821
115446,56.035217,9.930419
88277,54.710640000000005,11.980697
248769,56.148922,10.208356
107609,55.718517000000006,9.578904
109609,54.713333,11.2247
367268,55.795719999999996,11.921266000000001
197709,56.054534999999994,8.121935
327606,55.687626,12.544400999999999
260373,56.23141999999999,10.242905
486333,56.457653,9.448257
213653,55.93131999999999,11.940425999999999
299345,55.925180000000005,11.664541999999999
495733,55.630714000000005,12.587311
170962,57.421513,10.518162
228853,55.740925,11.518025999999999
171343,56.089725,8.572134
369237,55.757313,9.423452000000001
396061,57.34141999999999,10.518744
495984,54.68533299999999,11.389917
428771,55.762085,12.42962
40979,55.404469999999996,11.327755999999999
444434,56.14447,10.207619000000001
239139,57.03848299999999,9.955461
206870,55.728030000000004,12.564741999999999
310162,55.642555,9.739131
13696,55.684853000000004,12.488271000000001
472660,55.955130000000004,11.435149000000001
499229,55.252680000000005,10.107681
20786,55.239693,9.539943
355617,57.037197,9.971136999999999
75818,55.854748,12.063172999999999
34953,55.35396,12.236519
435164,57.145603,10.211628999999999
235271,56.063,12.139471
114029,56.423095999999994,9.141711
233164,55.594917,12.184806
270003,57.330353,10.522167999999999
249441,55.500656000000006,9.739523
438563,55.311319999999995,10.591989
14936,55.880221999999996,12.490507000000001
90319,55.663902,12.605197
336166,55.56835600000001,12.100082
200176,55.234497,11.772825
366009,56.546769999999995,9.039776
441906,54.749687,11.056694
15349,55.653564,12.196131
468903,55.84656999999999,12.058966
463140,56.174755000000005,10.1372595
285767,55.30131,12.062219
376116,55.736571999999995,12.521355
352183,56.42431,10.581700999999999
8541,55.19801999999999,10.252569
170211,57.265793,9.943028
380638,55.786193999999995,12.337997999999999
148307,55.63006,12.473628
68355,55.640728,12.077408
450494,55.25034300000001,10.231619
232697,55.20975,14.974651000000001
468002,56.205059999999996,10.210598
447041,55.62226,12.458314
393981,57.048007999999996,9.874854
77906,55.564130000000006,9.761109
476898,55.06275600000001,15.132889000000002
473913,55.312443,10.590036
435616,55.054806000000006,10.611783
331899,54.838726,9.355063000000001
76818,55.66863299999999,12.510267
442303,57.12975,9.651010000000001
110200,55.753353000000004,11.957764
265157,56.955715000000005,9.773311
345703,55.65195500000001,12.62296
49938,55.56168,10.095382
469368,56.581966,9.247483
431141,56.48235699999999,10.018761999999999
396687,57.01144,9.97503
483693,54.85978299999999,10.427817
470869,55.271763,9.894655
157606,56.25873000000001,9.863202000000001
375848,54.873833,10.01322
91588,54.761772,11.885624
336881,55.533984999999994,9.780317
312912,55.421608,10.33488
11267,57.587771999999994,10.219886
51960,55.408744999999996,10.461993
228358,57.041633999999995,9.870985000000001
74400,55.884014,11.666653
212664,55.580124,9.76262
1070,56.297726000000004,10.429077000000001
195785,55.45265,10.543207
488799,57.280674,9.950008
51245,56.573593,9.467091
8090,55.878006000000006,9.845944
163806,55.689106,12.572743
468633,56.846990000000005,10.008105
266494,55.65812,12.620387
15622,56.367490000000004,9.653869
497549,55.666472999999996,12.091515
186964,55.51209300000001,12.134857
430822,55.72175,12.526027000000001
60390,54.828106000000005,9.362574
370743,55.49143,9.463332000000001
33737,55.61355,12.601741
331801,57.037827,9.944603
86856,55.337019999999995,10.317275
278980,55.646980000000006,12.358761999999999
446183,57.531002,10.150406
334069,56.15984,10.144157
348605,55.263577000000005,9.632268
5704,55.270683,9.918368
61270,56.114376,10.085467999999999
487310,55.7489,12.495728
456162,55.669869999999996,12.541814
45956,55.751637,12.520555
154798,56.952778,8.737419000000001
125553,55.690376,12.519457000000001
363711,55.82788000000001,12.488733
134072,55.654334999999996,9.393966
254518,56.480736,10.061557
54423,55.771538,9.718913
206251,55.953796,11.433624
373378,55.942209999999996,10.063913000000001
472451,56.71559,9.038746000000002
140552,55.484432,11.68187
179348,56.218002,10.287841
324011,55.298878,11.550462
220517,56.09465,10.109686
249898,57.460342000000004,10.5104265
310893,55.617977,9.791822999999999
120167,55.7056,12.550787
205704,55.701702000000004,12.439616000000001
44957,55.977867,10.2279825
471548,55.817287,12.074403
370660,56.45458000000001,9.399117
96285,55.699417000000004,12.546541
132500,55.39688,10.617173
246454,55.413222999999995,10.402023
110438,54.972153000000006,10.617914
242836,56.217453000000006,10.191778
462624,55.65758,9.669188
88937,55.455486,9.471961
183617,56.096019999999996,8.2661915
386448,55.048621999999995,12.059107000000001
469094,55.631428,12.593366
201605,57.46649,9.98643
111037,56.11496700000001,10.169978
264287,56.179019999999994,9.559389999999999
139396,55.660816000000004,12.619615
34166,55.96885699999999,12.414358
408039,56.151073,10.199332
276734,56.15849,10.1620655
27843,55.60606800000001,11.583924
140849,56.980587,10.301729
335327,55.667530000000006,12.411578
224682,55.332347999999996,11.949538
142026,55.54731999999999,9.615177000000001
241022,56.099964,8.122085
273810,55.62021,12.427394
429617,55.69201999999999,11.910896000000001
130493,56.30876,10.128803999999999
82767,56.450035,9.405092
45961,55.857323,12.418996
484301,55.236168000000006,10.473968
496729,56.443565,9.435858
9876,55.65511,12.602721
336703,55.502026,11.985261999999999
210050,55.513884999999995,10.400395
93764,56.220654,10.288442
160513,55.18986999999999,10.075385
22028,55.399480000000004,10.402597
444342,56.236942000000006,10.219578
283403,56.029545,12.586505
311061,57.060455000000005,9.917796000000001
305822,55.955803,11.863161999999999
33095,55.518288,10.392677
32547,55.645523,12.617797999999999
30604,57.364353,9.933397
408607,55.309776,12.391932
352128,54.941444,8.968531
342777,55.66409,12.595292
156309,56.103393999999994,12.373275
180815,55.934309999999996,9.850603
415619,56.44179499999999,10.137253999999999
264656,55.349174,8.473199000000001
133509,55.9349,12.044165
258453,55.47589,8.704875
365976,55.969727,11.365419000000001
406895,55.271004000000005,9.18272
57955,55.173122,14.848485
339188,56.156580000000005,10.177204
72370,55.69217,12.558323
114122,56.892166,9.838249000000001
368268,57.28351,9.661176
412236,55.750355000000006,11.308347999999999
40051,57.608844999999995,10.395609
52777,55.66477,12.195043
413409,55.916916,10.00116
51285,55.842773,11.470131
50440,56.03487,12.608435
374841,56.079426,12.437503999999999
82409,55.977024,12.355255999999999
433719,55.54221999999999,12.01748
489001,55.683730000000004,12.574160000000001
322777,55.70065699999999,12.552755
159437,56.187180000000005,9.611979
279904,56.938675,9.751853
290645,55.691143000000004,12.535471000000001
65324,55.428986,11.687594
182888,56.955043999999994,8.699092
107964,57.43094,10.506898
35510,54.904854,10.613942
290459,57.154163,9.7410965
74858,55.68206,11.726028999999999
467519,55.75039,12.457875999999999
298850,54.99418299999999,9.2960415
457015,55.719035999999996,12.538364
111277,56.631508,9.476322
419512,55.695465000000006,12.470746
54675,56.070857999999994,12.524115
87681,55.617924,12.5711975
239743,55.96815,12.418586999999999
306435,57.260459999999995,11.0544
134280,57.002117000000005,10.095502999999999
133345,55.876247,9.801273
254692,55.6464,12.625267
362669,55.376169999999995,9.598852
192702,55.793319999999994,12.049439
51233,56.023906999999994,9.567028
324468,56.199318000000005,10.241874000000001
102405,55.98587,10.249261
461518,55.5817,9.772649000000001
395160,55.420414,10.252637
442584,55.740402,12.517382000000001
310731,55.69635,9.55209
485109,54.596897,11.961196000000001
455769,55.31071,12.372715
216686,55.73271999999999,12.292418
409219,55.712116,12.516667
73439,55.955856000000004,12.240782000000001
368938,55.830627,12.079317999999999
93254,56.14068,8.975132
423318,55.659946,12.561853999999999
224032,55.683098,12.478498
161122,57.252106000000005,9.581249
488339,56.106469999999995,10.071928
398224,55.99844,11.955388000000001
311943,55.700787,12.527811999999999
497952,55.037724,10.632607
102290,55.857662,9.871439
64143,54.95233,9.439588
173855,55.484609999999996,9.477372
463416,55.568214000000005,12.067124
458201,55.62855,12.094046
59296,55.619038,12.36768
362761,55.9938,12.542645
171880,55.63779399999999,12.48097
247376,55.94556,11.879318
251922,55.9175,11.66313
33296,55.704426,12.528965
364980,55.64815,12.071938000000001
75235,55.088818,14.70844
332504,55.734802,12.452036999999999
48444,55.40716,11.325183
146940,55.65278000000001,12.620439
422531,56.60378000000001,9.834041000000001
279508,56.828384,9.051291
281652,56.025517,9.730907
92968,55.553738,8.164461
268005,55.661827,12.455532
137487,56.334559999999996,10.0712185
178218,55.62550699999999,12.384408
427077,55.67725,12.5954485
240682,55.592323,12.67229
258131,56.53066,9.35714
330244,55.8076,8.607448
470080,54.935894,10.720541
86122,55.667866000000004,12.532328999999999
404896,55.70097,12.543683999999999
365544,55.651863,12.279055
197805,55.761481999999994,12.340553
338796,56.167877000000004,10.16429
122260,55.646793,12.068419
271844,56.162696999999994,10.228236
145577,56.262184,8.649253
476442,55.779625,12.164425
459170,55.451366,12.186873
152872,56.061133999999996,12.416136999999999
488911,57.007369999999995,9.960603
459,55.93601999999999,11.665383
133019,55.538784,9.44115
118966,56.247875,10.248221000000001
367416,55.780623999999996,12.401263
393120,55.164443999999996,10.206757000000001
250496,55.660430000000005,12.621559
20606,56.481880000000004,9.626000999999999
68505,55.393496999999996,11.350297
415498,55.677025,12.545433000000001
36806,57.003048,8.681896
237108,56.992743999999995,10.306682
147361,56.166622,10.226398
262950,55.6369,12.57547
261264,55.753147,12.570038
244781,55.83735,8.285017
84689,56.4435,10.032613000000001
214616,56.57899999999999,9.3817425
311300,54.837574,11.842398
56339,55.95091600000001,12.273182
436833,55.81521600000001,12.5166
40936,55.702328,9.794825999999999
474480,55.584869999999995,8.418188
105822,55.963467,11.865195
25213,55.66259399999999,12.519266
98374,55.55511,11.954467
399275,56.026337,10.171759
238879,56.113808,10.209088000000001
256780,55.23438,10.229465
485318,54.90256,10.762771
57384,55.8476,11.99574
133368,55.662365,12.60717
289026,54.85476,11.884055
40785,55.794295999999996,9.645931
392829,56.133956999999995,9.545139
25582,56.78198199999999,9.048777000000001
9580,55.653564,12.564506
166164,56.487724,10.003888
9775,55.096687,14.70377
385966,55.711727,12.568421
86666,56.16259,10.228645
70154,55.477818000000006,10.249642
442382,55.649742,12.604581
78036,56.17456,9.512852
422611,57.109966,10.021600999999999
415910,55.493835,8.411353
420324,57.0427,9.868683
162372,57.0484,9.925057
90710,57.068375,9.910252999999999
480316,55.66814399999999,12.599917999999999
319123,55.66810600000001,9.449855
186955,55.65014,12.269346
351820,56.98113299999999,9.636835000000001
182923,55.6777,9.54606
343553,55.222556999999995,11.741151
349319,57.06589,10.121824
386194,55.254604,11.27145
428190,55.685869999999994,12.448328
343829,56.454002,9.415245
423497,55.244587,9.894554
374184,56.85075,9.891391
264293,55.471180000000004,8.448841999999999
89560,55.825714000000005,12.5728445
207655,57.163067000000005,9.405969
358237,55.847538,12.566727
32651,54.91203,9.801914
287722,55.44676,11.817908000000001
60507,56.348293000000005,8.640438
15106,56.082554,9.569471
430002,57.357937,9.742866000000001
212325,55.98151800000001,10.1349125
203705,55.36897,11.713875
112279,55.664719999999996,12.34424
415079,55.643127,12.620643
5547,55.627140000000004,12.09507
382685,55.316444,12.054658
98849,56.231964000000005,10.657602
226348,57.468292000000005,9.996621000000001
261869,56.994175,9.931816
84996,54.899469999999994,9.819431
112137,56.113712,9.51561
196012,55.62003000000001,12.353933999999999
463620,55.711918000000004,12.566346000000001
151029,56.039505000000005,10.206619
290277,55.440243,9.072071000000001
394386,56.222935,10.166661
478974,56.500330000000005,9.178036
488991,55.45239599999999,11.564897
418956,55.674976,12.592763
343911,55.724472,9.11048
351825,55.09992,14.701719
262780,55.985133999999995,9.292548
324865,55.723423,11.4296
399380,55.62347,12.574435000000001
379696,55.527264,11.168631
324393,56.987103000000005,8.702812
288858,54.799713,10.759724
263515,55.95033000000001,11.856106
321413,56.196766000000004,10.23081
271665,55.730625,9.546553
394842,55.842093999999996,12.432264
329267,55.673759999999994,12.360465
62957,55.54475,11.998793
398677,55.66379499999999,12.388377
484511,55.86606,12.556028999999999
394358,55.056087,10.597965
73752,54.919106000000006,10.824235
445485,55.320586999999996,11.340752
257241,57.052116000000005,9.907542999999999
455588,55.67086,12.446762
370659,54.580853000000005,11.939719
259190,56.202087,8.556375
249987,55.73369,12.414138000000001
417030,55.615604000000005,11.765802
237457,55.666435,12.382469
378639,56.407109999999996,9.616706
381664,55.648734999999995,12.480894000000001
16697,57.31465,11.1668005
133429,54.970642000000005,11.561063
40876,56.487643999999996,8.605159
39518,55.695213,12.571508999999999
244484,57.060759999999995,9.929689999999999
90345,55.670868000000006,11.618671
15502,56.165333,8.945166
491063,55.910796999999995,11.530453999999999
203093,55.254143000000006,9.361244000000001
365633,55.398433999999995,10.380805
8864,55.735237,12.530281
397197,55.709373,12.564988
360756,55.65068,8.291241000000001
321421,55.69624,12.499144
205793,56.173719999999996,9.779518
269183,55.668544999999995,12.556268
194806,55.002669999999995,12.153917999999999
193725,56.5657,9.023966
187410,55.65048,11.64127
232523,55.961307999999995,11.854781
266208,55.65978199999999,12.4300785
278818,55.82279200000001,9.579816000000001
167700,55.486877,11.295326
495451,54.91958,9.606813
299832,55.8185,12.423458
280984,56.994082999999996,10.3075285
493452,55.303352000000004,12.196658
387404,54.905663,9.776575
452038,55.402156999999995,10.348982000000001
474338,56.535619999999994,9.159736
155106,55.624413,12.393203999999999
372684,57.735546,10.555071
205317,55.684245999999995,12.488372
191295,55.27318199999999,12.323011
369449,55.61801,12.434527000000001
331079,57.165769999999995,10.147065
78868,56.949413,8.7381935
138928,56.535247999999996,10.031124
247987,56.98301,9.641005499999999
246200,55.715855000000005,11.712542
99036,55.571884,12.257446
323631,55.678430000000006,12.490948
446359,55.406406000000004,12.279592999999998
27177,55.34121999999999,8.774755
340272,55.81635,12.516871
270039,54.77650500000001,11.872256
227829,55.474854,9.505427000000001
111883,57.44178,10.001942999999999
292167,55.76421,12.404471000000001
163187,56.633415,9.808274
94706,56.777462,9.53764
461982,54.971066,12.388124000000001
498893,55.798336,12.468695
379787,57.032233999999995,9.889315
251688,56.884530000000005,8.885667
418603,55.473064,9.092066
46819,56.156690000000005,10.194395
240388,56.96158199999999,9.251076
274258,56.327686,10.052736999999999
273598,57.11639,9.860845
207170,55.74319499999999,12.5316925
195276,56.20306,10.677272
260676,56.374924,8.586478
465725,55.697414,12.586256
349316,56.190906999999996,10.23139
319278,55.46974,9.514425
144966,55.92888000000001,9.688857
290433,55.740382999999994,12.370749
72004,55.70691,12.492525
110170,57.105774,10.083125
242065,57.330980000000004,10.522321
142886,57.154312,8.967836
341049,55.497240000000005,12.187756
77903,55.741505000000004,12.519633
243908,55.843,9.863472999999999
31555,55.335888,10.349167999999999
227527,56.386475,10.248573
353608,55.24,9.243431
174417,55.19086,9.073243
20981,55.45681999999999,9.102438000000001
125394,55.694472999999995,12.499742
85980,56.1317,10.127981
23088,55.37925,10.402266000000001
64474,56.67313000000001,9.848102
446169,55.450019999999995,11.896554
120348,55.634468000000005,12.577717
391317,55.87351999999999,12.323647
454119,55.641125,12.097196
116095,55.543842000000005,11.224134
225268,55.718628,11.706589
113268,55.87816,11.602946000000001
350866,56.25334,10.134761
249776,54.795574,11.882561
481033,55.786033999999994,12.143535
232717,55.493977,8.411488
489062,55.24475,12.118494
91713,55.941359999999996,12.03535
379298,55.838409999999996,9.222616
79545,55.70293,12.548926
141348,57.160045999999994,10.137456
222884,55.126835,9.308367
253437,56.71334,10.111429
216476,55.960064,10.196438
145165,54.98652,12.282166
177653,55.998367,12.541886
485173,55.82983,9.839554
132865,55.951576,8.491841
189119,55.675526,12.598393
307088,55.476967,10.159856
140647,56.025185,9.837903
327625,55.720234,12.574810000000001
450892,55.695053,12.529011
474376,57.536446,10.303619
67108,56.387604,8.998553
245681,55.432735,9.6017
409859,55.94347,12.313332
194986,56.968444999999996,9.830157
140885,56.14521800000001,10.194949000000001
19321,54.953487,9.191675
93902,55.095062,10.24023
155887,55.29928,10.664817999999999
38479,55.671043000000004,12.354425
406166,55.069637,10.201748
460245,55.81952,12.461245
171778,55.653564,12.393734
306616,56.501816000000005,10.701139999999999
64178,56.72904200000001,10.116422
22680,55.660430000000005,12.62219
126676,55.700153,12.520445
499535,55.62406,12.381255
98557,54.802666,11.2127285
39238,57.262478,9.9584255
416997,55.641743000000005,12.460892
289461,56.077415,12.535309
22772,56.128292,10.1791
226501,56.093757999999994,10.133763
477504,55.60589,8.611108
18497,55.77065,8.910459
179905,56.41825,10.581425
216511,55.486290000000004,12.085165
372458,55.66113000000001,12.572587
322052,55.647236,12.547678
138251,56.164283999999995,10.199050999999999
400064,56.773052,9.536928999999999
425572,55.237736,9.547559
390633,55.599906999999995,12.200337
310508,55.684740000000005,12.58869
17946,55.706669999999995,12.408832
254716,55.674296999999996,12.4727125
249437,55.655795999999995,12.3101
152629,56.120827,10.196626
180081,56.001305,11.926708
445608,56.834724,9.360194
230026,55.058384,11.825439999999999
121221,55.225795999999995,14.840242000000002
401174,55.743106999999995,12.503527
410068,57.07411999999999,9.919310000000001
